patient_id,fold,k,strategy,replicate,observed_frame_indices_json,estimator_visible_tensors,scoring_only_tensors
patient021,0,7,clustered,0,"[1, 2, 4, 5, 6, 8, 9]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient021,0,7,clustered,1,"[11, 12, 14, 15, 16, 18, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient021,0,7,clustered,2,"[10, 11, 13, 14, 15, 17, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient021,0,7,clustered,3,"[6, 7, 9, 10, 11, 13, 14]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient021,0,7,clustered,4,"[13, 14, 16, 17, 18, 20, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient024,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient024,0,7,random,0,"[4, 8, 9, 10, 14, 16, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient024,0,7,random,1,"[6, 8, 16, 18, 20, 22, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient024,0,7,random,2,"[2, 3, 9, 12, 19, 20, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient024,0,7,random,3,"[1, 2, 4, 12, 13, 15, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient024,0,7,random,4,"[1, 4, 9, 11, 15, 17, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient024,0,7,clustered,0,"[15, 16, 18, 19, 20, 22, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient024,0,7,clustered,1,"[2, 3, 5, 6, 7, 9, 10]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient024,0,7,clustered,2,"[10, 11, 13, 14, 15, 17, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient024,0,7,clustered,3,"[11, 12, 14, 15, 16, 18, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient024,0,7,clustered,4,"[9, 10, 12, 13, 14, 16, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient027,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient027,0,7,random,0,"[2, 3, 12, 13, 15, 20, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient027,0,7,random,1,"[0, 1, 4, 8, 12, 13, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient027,0,7,random,2,"[2, 3, 4, 10, 15, 18, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient027,0,7,random,3,"[0, 2, 8, 9, 11, 13, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient027,0,7,random,4,"[0, 1, 3, 11, 12, 16, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient027,0,7,clustered,0,"[4, 5, 7, 8, 9, 11, 12]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient027,0,7,clustered,1,"[1, 2, 4, 5, 6, 8, 9]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient027,0,7,clustered,2,"[5, 6, 8, 9, 10, 12, 13]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient027,0,7,clustered,3,"[5, 6, 8, 9, 10, 12, 13]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient027,0,7,clustered,4,"[9, 10, 12, 13, 14, 16, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient033,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient033,0,7,random,0,"[4, 8, 10, 16, 17, 20, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient033,0,7,random,1,"[7, 9, 11, 12, 18, 20, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient033,0,7,random,2,"[0, 1, 6, 11, 14, 15, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient033,0,7,random,3,"[3, 7, 9, 11, 18, 19, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient033,0,7,random,4,"[2, 3, 7, 8, 15, 18, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient033,0,7,clustered,0,"[15, 16, 18, 19, 20, 22, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient033,0,7,clustered,1,"[12, 13, 15, 16, 17, 19, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient033,0,7,clustered,2,"[4, 5, 7, 8, 9, 11, 12]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient033,0,7,clustered,3,"[13, 14, 16, 17, 18, 20, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient033,0,7,clustered,4,"[1, 2, 4, 5, 6, 8, 9]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient034,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient034,0,7,random,0,"[0, 3, 7, 12, 18, 19, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient034,0,7,random,1,"[0, 3, 6, 10, 14, 15, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient034,0,7,random,2,"[8, 9, 13, 17, 18, 19, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient034,0,7,random,3,"[2, 9, 10, 12, 13, 16, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient034,0,7,random,4,"[3, 6, 9, 11, 15, 16, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient034,0,7,clustered,0,"[15, 16, 18, 19, 20, 22, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient034,0,7,clustered,1,"[6, 7, 9, 10, 11, 13, 14]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient034,0,7,clustered,2,"[9, 10, 12, 13, 14, 16, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient034,0,7,clustered,3,"[13, 14, 16, 17, 18, 20, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient034,0,7,clustered,4,"[4, 5, 7, 8, 9, 11, 12]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient047,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient047,0,7,random,0,"[0, 6, 7, 8, 12, 17, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient047,0,7,random,1,"[2, 3, 6, 9, 14, 19, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient047,0,7,random,2,"[3, 4, 5, 6, 8, 10, 14]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient047,0,7,random,3,"[1, 5, 10, 11, 17, 20, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient047,0,7,random,4,"[2, 8, 10, 16, 20, 22, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient047,0,7,clustered,0,"[12, 13, 15, 16, 17, 19, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient047,0,7,clustered,1,"[13, 14, 16, 17, 18, 20, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient047,0,7,clustered,2,"[4, 5, 7, 8, 9, 11, 12]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient047,0,7,clustered,3,"[14, 15, 17, 18, 19, 21, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient047,0,7,clustered,4,"[12, 13, 15, 16, 17, 19, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient048,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient048,0,7,random,0,"[1, 2, 10, 13, 14, 17, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient048,0,7,random,1,"[0, 1, 5, 6, 10, 16, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient048,0,7,random,2,"[0, 2, 4, 9, 10, 12, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient048,0,7,random,3,"[2, 4, 10, 11, 14, 17, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient048,0,7,random,4,"[0, 5, 9, 10, 11, 13, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient048,0,7,clustered,0,"[10, 11, 13, 14, 15, 17, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient048,0,7,clustered,1,"[11, 12, 14, 15, 16, 18, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient048,0,7,clustered,2,"[7, 8, 10, 11, 12, 14, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient048,0,7,clustered,3,"[3, 4, 6, 7, 8, 10, 11]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient048,0,7,clustered,4,"[1, 2, 4, 5, 6, 8, 9]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient049,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient049,0,7,random,0,"[3, 6, 8, 11, 18, 19, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient049,0,7,random,1,"[2, 3, 4, 6, 12, 19, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient049,0,7,random,2,"[3, 4, 5, 7, 13, 18, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient049,0,7,random,3,"[1, 2, 3, 8, 16, 18, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient049,0,7,random,4,"[0, 6, 7, 10, 18, 20, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient049,0,7,clustered,0,"[11, 12, 14, 15, 16, 18, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient049,0,7,clustered,1,"[9, 10, 12, 13, 14, 16, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient049,0,7,clustered,2,"[12, 13, 15, 16, 17, 19, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient049,0,7,clustered,3,"[6, 7, 9, 10, 11, 13, 14]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient049,0,7,clustered,4,"[1, 2, 4, 5, 6, 8, 9]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient057,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient057,0,7,random,0,"[0, 2, 8, 12, 13, 17, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient057,0,7,random,1,"[0, 6, 9, 13, 17, 18, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient057,0,7,random,2,"[1, 5, 8, 9, 11, 16, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient057,0,7,random,3,"[6, 8, 9, 10, 12, 17, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient057,0,7,random,4,"[3, 4, 13, 14, 15, 17, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient057,0,7,clustered,0,"[11, 12, 14, 15, 16, 18, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient057,0,7,clustered,1,"[2, 3, 5, 6, 7, 9, 10]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient057,0,7,clustered,2,"[11, 12, 14, 15, 16, 18, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient057,0,7,clustered,3,"[11, 12, 14, 15, 16, 18, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient057,0,7,clustered,4,"[5, 6, 8, 9, 10, 12, 13]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient058,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient058,0,7,random,0,"[0, 2, 5, 10, 13, 16, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient058,0,7,random,1,"[2, 3, 6, 7, 19, 22, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient058,0,7,random,2,"[2, 4, 9, 17, 18, 20, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient058,0,7,random,3,"[1, 3, 10, 12, 16, 17, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient058,0,7,random,4,"[0, 4, 5, 8, 9, 14, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient058,0,7,clustered,0,"[4, 5, 7, 8, 9, 11, 12]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient058,0,7,clustered,1,"[7, 8, 10, 11, 12, 14, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient058,0,7,clustered,2,"[9, 10, 12, 13, 14, 16, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient058,0,7,clustered,3,"[3, 4, 6, 7, 8, 10, 11]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient058,0,7,clustered,4,"[8, 9, 11, 12, 13, 15, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient061,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient061,0,7,random,0,"[1, 3, 5, 7, 15, 18, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient061,0,7,random,1,"[2, 5, 9, 10, 15, 17, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient061,0,7,random,2,"[5, 6, 9, 13, 19, 20, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient061,0,7,random,3,"[2, 7, 8, 10, 13, 14, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient061,0,7,random,4,"[4, 8, 12, 15, 17, 21, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient061,0,7,clustered,0,"[0, 1, 3, 4, 5, 7, 8]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient061,0,7,clustered,1,"[6, 7, 9, 10, 11, 13, 14]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient061,0,7,clustered,2,"[14, 15, 17, 18, 19, 21, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient061,0,7,clustered,3,"[2, 3, 5, 6, 7, 9, 10]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient061,0,7,clustered,4,"[3, 4, 6, 7, 8, 10, 11]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient062,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient062,0,7,random,0,"[0, 3, 6, 12, 18, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient062,0,7,random,1,"[8, 9, 10, 13, 20, 21, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient062,0,7,random,2,"[0, 3, 6, 11, 15, 19, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient062,0,7,random,3,"[4, 8, 13, 15, 16, 18, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient062,0,7,random,4,"[0, 2, 4, 9, 10, 14, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient062,0,7,clustered,0,"[10, 11, 13, 14, 15, 17, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient062,0,7,clustered,1,"[3, 4, 6, 7, 8, 10, 11]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient062,0,7,clustered,2,"[12, 13, 15, 16, 17, 19, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient062,0,7,clustered,3,"[12, 13, 15, 16, 17, 19, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient062,0,7,clustered,4,"[5, 6, 8, 9, 10, 12, 13]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient068,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient068,0,7,random,0,"[0, 5, 13, 18, 19, 20, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient068,0,7,random,1,"[5, 6, 12, 15, 17, 20, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient068,0,7,random,2,"[0, 1, 6, 8, 18, 19, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient068,0,7,random,3,"[1, 5, 18, 20, 21, 22, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient068,0,7,random,4,"[1, 3, 9, 10, 12, 21, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient068,0,7,clustered,0,"[1, 2, 4, 5, 6, 8, 9]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient068,0,7,clustered,1,"[15, 16, 18, 19, 20, 22, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient068,0,7,clustered,2,"[7, 8, 10, 11, 12, 14, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient068,0,7,clustered,3,"[15, 16, 18, 19, 20, 22, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient068,0,7,clustered,4,"[8, 9, 11, 12, 13, 15, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient069,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient069,0,7,random,0,"[3, 8, 14, 16, 17, 20, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient069,0,7,random,1,"[1, 7, 11, 18, 20, 21, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient069,0,7,random,2,"[4, 6, 7, 9, 11, 20, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient069,0,7,random,3,"[1, 2, 4, 14, 16, 17, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient069,0,7,random,4,"[3, 7, 13, 18, 19, 22, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient069,0,7,clustered,0,"[6, 7, 9, 10, 11, 13, 14]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient069,0,7,clustered,1,"[13, 14, 16, 17, 18, 20, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient069,0,7,clustered,2,"[12, 13, 15, 16, 17, 19, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient069,0,7,clustered,3,"[1, 2, 4, 5, 6, 8, 9]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient069,0,7,clustered,4,"[8, 9, 11, 12, 13, 15, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient072,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient072,0,7,random,0,"[4, 6, 7, 9, 11, 16, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient072,0,7,random,1,"[2, 3, 6, 10, 11, 13, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient072,0,7,random,2,"[2, 6, 7, 8, 18, 21, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient072,0,7,random,3,"[0, 8, 11, 12, 18, 21, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient072,0,7,random,4,"[8, 11, 15, 16, 17, 19, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient072,0,7,clustered,0,"[8, 9, 11, 12, 13, 15, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient072,0,7,clustered,1,"[4, 5, 7, 8, 9, 11, 12]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient072,0,7,clustered,2,"[9, 10, 12, 13, 14, 16, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient072,0,7,clustered,3,"[2, 3, 5, 6, 7, 9, 10]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient072,0,7,clustered,4,"[2, 3, 5, 6, 7, 9, 10]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient078,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient078,0,7,random,0,"[1, 2, 9, 14, 17, 18, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient078,0,7,random,1,"[3, 7, 9, 10, 13, 15, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient078,0,7,random,2,"[0, 2, 4, 14, 15, 16, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient078,0,7,random,3,"[4, 6, 7, 8, 15, 17, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient078,0,7,random,4,"[4, 6, 15, 17, 18, 19, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient078,0,7,clustered,0,"[3, 4, 6, 7, 8, 10, 11]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient078,0,7,clustered,1,"[0, 1, 3, 4, 5, 7, 8]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient078,0,7,clustered,2,"[10, 11, 13, 14, 15, 17, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient078,0,7,clustered,3,"[11, 12, 14, 15, 16, 18, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient078,0,7,clustered,4,"[11, 12, 14, 15, 16, 18, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient083,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient083,0,7,random,0,"[0, 4, 7, 16, 17, 19, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient083,0,7,random,1,"[0, 1, 2, 3, 6, 14, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient083,0,7,random,2,"[2, 5, 9, 10, 12, 15, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient083,0,7,random,3,"[6, 7, 13, 15, 16, 20, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient083,0,7,random,4,"[8, 9, 11, 12, 19, 20, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient083,0,7,clustered,0,"[5, 6, 8, 9, 10, 12, 13]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient083,0,7,clustered,1,"[14, 15, 17, 18, 19, 21, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient083,0,7,clustered,2,"[15, 16, 18, 19, 20, 22, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient083,0,7,clustered,3,"[7, 8, 10, 11, 12, 14, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient083,0,7,clustered,4,"[7, 8, 10, 11, 12, 14, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient084,0,7,uniform,0,"[0, 4, 8, 12, 15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient084,0,7,random,0,"[4, 5, 11, 16, 20, 21, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient084,0,7,random,1,"[0, 2, 4, 10, 14, 17, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
