patient_id,fold,k,strategy,replicate,observed_frame_indices_json,estimator_visible_tensors,scoring_only_tensors
patient083,0,3,clustered,4,"[2, 6, 10]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient084,0,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient084,0,3,random,0,"[5, 16, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient084,0,3,random,1,"[9, 10, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient084,0,3,random,2,"[17, 21, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient084,0,3,random,3,"[4, 11, 13]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient084,0,3,random,4,"[8, 18, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient084,0,3,clustered,0,"[15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient084,0,3,clustered,1,"[12, 16, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient084,0,3,clustered,2,"[11, 15, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient084,0,3,clustered,3,"[10, 14, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient084,0,3,clustered,4,"[13, 17, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient094,0,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient094,0,3,random,0,"[4, 7, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient094,0,3,random,1,"[13, 19, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient094,0,3,random,2,"[1, 5, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient094,0,3,random,3,"[10, 14, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient094,0,3,random,4,"[5, 13, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient094,0,3,clustered,0,"[12, 16, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient094,0,3,clustered,1,"[15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient094,0,3,clustered,2,"[14, 18, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient094,0,3,clustered,3,"[9, 13, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient094,0,3,clustered,4,"[13, 17, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
