patient_id,fold,k,strategy,replicate,observed_frame_indices_json,estimator_visible_tensors,scoring_only_tensors
patient020,1,3,random,4,"[13, 15, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient020,1,3,clustered,0,"[7, 11, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient020,1,3,clustered,1,"[15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient020,1,3,clustered,2,"[1, 5, 9]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient020,1,3,clustered,3,"[5, 9, 13]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient020,1,3,clustered,4,"[13, 17, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient026,1,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient026,1,3,random,0,"[2, 4, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient026,1,3,random,1,"[7, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient026,1,3,random,2,"[8, 10, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient026,1,3,random,3,"[6, 9, 10]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient026,1,3,random,4,"[7, 21, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient026,1,3,clustered,0,"[6, 10, 14]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient026,1,3,clustered,1,"[15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient026,1,3,clustered,2,"[9, 13, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient026,1,3,clustered,3,"[12, 16, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient026,1,3,clustered,4,"[6, 10, 14]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient028,1,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient028,1,3,random,0,"[7, 16, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient028,1,3,random,1,"[4, 13, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient028,1,3,random,2,"[7, 20, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient028,1,3,random,3,"[0, 3, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient028,1,3,random,4,"[7, 15, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient028,1,3,clustered,0,"[7, 11, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient028,1,3,clustered,1,"[8, 12, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient028,1,3,clustered,2,"[12, 16, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient028,1,3,clustered,3,"[15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient028,1,3,clustered,4,"[5, 9, 13]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient030,1,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient030,1,3,random,0,"[9, 10, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient030,1,3,random,1,"[6, 13, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient030,1,3,random,2,"[16, 19, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient030,1,3,random,3,"[12, 17, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient030,1,3,random,4,"[14, 17, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient030,1,3,clustered,0,"[11, 15, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient030,1,3,clustered,1,"[9, 13, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient030,1,3,clustered,2,"[15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient030,1,3,clustered,3,"[8, 12, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient030,1,3,clustered,4,"[12, 16, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient032,1,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient032,1,3,random,0,"[8, 13, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient032,1,3,random,1,"[0, 14, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient032,1,3,random,2,"[2, 4, 12]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient032,1,3,random,3,"[1, 13, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient032,1,3,random,4,"[0, 6, 12]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient032,1,3,clustered,0,"[2, 6, 10]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient032,1,3,clustered,1,"[7, 11, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient032,1,3,clustered,2,"[14, 18, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient032,1,3,clustered,3,"[11, 15, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient032,1,3,clustered,4,"[0, 4, 8]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient036,1,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient036,1,3,random,0,"[6, 12, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient036,1,3,random,1,"[3, 17, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient036,1,3,random,2,"[8, 11, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient036,1,3,random,3,"[9, 11, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient036,1,3,random,4,"[7, 15, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient036,1,3,clustered,0,"[6, 10, 14]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient036,1,3,clustered,1,"[14, 18, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient036,1,3,clustered,2,"[8, 12, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient036,1,3,clustered,3,"[12, 16, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient036,1,3,clustered,4,"[0, 4, 8]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient042,1,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient042,1,3,random,0,"[1, 3, 7]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient042,1,3,random,1,"[5, 13, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient042,1,3,random,2,"[1, 3, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient042,1,3,random,3,"[9, 11, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient042,1,3,random,4,"[0, 17, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient042,1,3,clustered,0,"[3, 7, 11]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient042,1,3,clustered,1,"[6, 10, 14]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient042,1,3,clustered,2,"[10, 14, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient042,1,3,clustered,3,"[6, 10, 14]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient042,1,3,clustered,4,"[7, 11, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient060,1,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient060,1,3,random,0,"[0, 1, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient060,1,3,random,1,"[3, 14, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient060,1,3,random,2,"[2, 15, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient060,1,3,random,3,"[4, 5, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient060,1,3,random,4,"[5, 18, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient060,1,3,clustered,0,"[1, 5, 9]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient060,1,3,clustered,1,"[9, 13, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient060,1,3,clustered,2,"[1, 5, 9]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient060,1,3,clustered,3,"[13, 17, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient060,1,3,clustered,4,"[9, 13, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient066,1,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient066,1,3,random,0,"[10, 12, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient066,1,3,random,1,"[4, 7, 10]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient066,1,3,random,2,"[4, 9, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient066,1,3,random,3,"[10, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient066,1,3,random,4,"[5, 11, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient066,1,3,clustered,0,"[5, 9, 13]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient066,1,3,clustered,1,"[12, 16, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient066,1,3,clustered,2,"[2, 6, 10]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient066,1,3,clustered,3,"[4, 8, 12]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient066,1,3,clustered,4,"[3, 7, 11]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient067,1,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient067,1,3,random,0,"[6, 10, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient067,1,3,random,1,"[0, 8, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient067,1,3,random,2,"[5, 7, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient067,1,3,random,3,"[7, 16, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient067,1,3,random,4,"[8, 15, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient067,1,3,clustered,0,"[13, 17, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient067,1,3,clustered,1,"[4, 8, 12]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient067,1,3,clustered,2,"[3, 7, 11]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient067,1,3,clustered,3,"[2, 6, 10]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient067,1,3,clustered,4,"[8, 12, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient075,1,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient075,1,3,random,0,"[5, 7, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient075,1,3,random,1,"[16, 17, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient075,1,3,random,2,"[5, 12, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient075,1,3,random,3,"[4, 12, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient075,1,3,random,4,"[2, 16, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient075,1,3,clustered,0,"[2, 6, 10]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient075,1,3,clustered,1,"[11, 15, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient075,1,3,clustered,2,"[14, 18, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient075,1,3,clustered,3,"[14, 18, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient075,1,3,clustered,4,"[0, 4, 8]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient076,1,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient076,1,3,random,0,"[2, 8, 11]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient076,1,3,random,1,"[2, 5, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient076,1,3,random,2,"[5, 10, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient076,1,3,random,3,"[4, 15, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient076,1,3,random,4,"[3, 16, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient076,1,3,clustered,0,"[11, 15, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient076,1,3,clustered,1,"[3, 7, 11]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient076,1,3,clustered,2,"[0, 4, 8]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient076,1,3,clustered,3,"[9, 13, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient076,1,3,clustered,4,"[7, 11, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient077,1,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient077,1,3,random,0,"[3, 13, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient077,1,3,random,1,"[2, 7, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient077,1,3,random,2,"[11, 15, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient077,1,3,random,3,"[6, 9, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient077,1,3,random,4,"[1, 5, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient077,1,3,clustered,0,"[15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient077,1,3,clustered,1,"[2, 6, 10]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient077,1,3,clustered,2,"[10, 14, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient077,1,3,clustered,3,"[9, 13, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient077,1,3,clustered,4,"[11, 15, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient080,1,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient080,1,3,random,0,"[13, 15, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient080,1,3,random,1,"[13, 20, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient080,1,3,random,2,"[5, 9, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient080,1,3,random,3,"[3, 12, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient080,1,3,random,4,"[10, 13, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient080,1,3,clustered,0,"[10, 14, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient080,1,3,clustered,1,"[5, 9, 13]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient080,1,3,clustered,2,"[15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient080,1,3,clustered,3,"[3, 7, 11]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient080,1,3,clustered,4,"[7, 11, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient082,1,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient082,1,3,random,0,"[12, 14, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient082,1,3,random,1,"[2, 11, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient082,1,3,random,2,"[1, 11, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient082,1,3,random,3,"[2, 5, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient082,1,3,random,4,"[1, 2, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient082,1,3,clustered,0,"[0, 4, 8]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient082,1,3,clustered,1,"[9, 13, 17]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient082,1,3,clustered,2,"[6, 10, 14]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient082,1,3,clustered,3,"[6, 10, 14]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient082,1,3,clustered,4,"[10, 14, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient086,1,3,uniform,0,"[0, 12, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient086,1,3,random,0,"[3, 10, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient086,1,3,random,1,"[17, 18, 19]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient086,1,3,random,2,"[1, 3, 22]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient086,1,3,random,3,"[3, 11, 20]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient086,1,3,random,4,"[5, 6, 9]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient086,1,3,clustered,0,"[15, 19, 23]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient086,1,3,clustered,1,"[8, 12, 16]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient086,1,3,clustered,2,"[7, 11, 15]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient086,1,3,clustered,3,"[13, 17, 21]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
patient086,1,3,clustered,4,"[10, 14, 18]","observed_images,observed_times,full_time_grid","hidden_images,full_cycle_masks"
